AWHEAA4104104001 - ADAPTADOR A4 DN 4.1/16 IN RWP 10KSI X 4.1/16 IN 5KSI;
AWHEAA4131180001 - ADAPTADOR A4 DN 7.1/16 IN RWP 5KSI X 5.1/8 IN 10KSI;
AWHEAA4180180001 - ADAPTADOR A4 DN 7.1/16 IN RWP 10KSI X 7.1/16 IN 2KSI;
AWHEAA4180180002 - ADAPTADOR A4 DN 7.1/16 IN RWP 5KSI X 7.1/16 IN 3KSI;
AWHEAA4180180003 - ADAPTADOR TIPO A4 7.1/16 IN 5KSI X 7.1/16 IN 10KSI;
AWHEAA4180280001 - ADAPTADOR A4 DN 7.1/16 IN RWP 5KSI X 11 IN 5KSI;
AWHEAA4180280002 - ADAPTADOR A4 DN 7.1/16 IN RWP 3KSI X 11 IN 3KSI H2S;
AWHEAA4180280003 - ADAPTADOR A4 DN 11 IN RWP 5KSI X 7.1/16 IN 2KSI;
AWHEAA4180347001 - ADAPTADOR A4 DN 7.1/16 IN RWP 5KSI X 13.5/8 IN 2KSI;
AWHEAA4180347002 - ADAPTADOR A4 DN 7.1/16 IN RWP 3KSI X 13.5/8 IN 5KSI;
AWHEAA4180347003 - ADAPTADOR A4 DN 7.1/16 IN RWP 10KSI X 13.5/8 IN 10KSI;
AWHEAA4229180001 - ADAPTADOR A4 DN 7.1/16 IN RWP 3KSI X 9 IN 2KSI;
AWHEAA4229180002 - ADAPTADOR A4 DN 7.1/16 IN RWP 3KSI X 9 IN 3KSI;
AWHEAA4229280001 - ADAPTADOR A4 DN 9 IN RWP 3KSI X 11 IN 5KSI;
AWHEAA4229280002 - ADAPTADOR A4 DN 11 IN RWP 5KSI X 9 IN 2KSI;
AWHEAA4280280001 - ADAPTADOR A4 DN 11 IN RWP 3KSI X 11 IN 5KSI;
AWHEAA4280280002 - ADAPTADOR A4 DN 11 IN RWP 2KSI X 11 IN 5KSI;
AWHEAA4280280003 - ADAPTADOR A4 DN 11 IN RWP 10KSI X 11 IN 5KSI;
AWHEAA4280347001 - ADAPTADOR A4 DN 13.5/8 IN RWP 3KSI X 11 IN 3KSI;
AWHEAA4280347002 - ADAPTADOR A4 DN 11 IN RWP 5KSI X 13.5/8 IN 3KSI;
AWHEAA4280347003 - ADAPTADOR A4 DN 11 IN RWP 5KSI X 13.5/8 IN 2KSI;
AWHEAA4280347004 - ADAPTADOR DE PRODUCAO BANCADA DE TESTE API 11D1;
AWHEAA4280347005 - ADAPTADOR A4 DN 11 IN 5KSI X 13.5/8 IN 10KSI;
AWHEAA4280347007 - ADAPTADOR A4 DN 11 IN RWP 3KSI X 13.5/8 IN 5KSI;
AWHEAA4280347008 - ADAPTADOR A4 DN 11 IN RWP 5KSI X 13.5/8 IN 5KSI;
AWHEADPAA2077002 - CORPO DO ADAPT. DE PROD. TIPO A-2M-EN-C 7.1/16 IN 3KSI - 2KSI X 3 IN LP NIQ;
AWHEADPAA4053002 - CORPO DO ADAPTADOR A4 2.1/16 IN 3KSI/ 5KSI X 3.1/16 IN 10KSI;
AWHEADPAA4053004 - CORPO DO ADAPTADOR A4 2.1/16 IN 10KSI X 4.1/16 IN 10KSI;
AWHEADPAA4053005 - CORPO DO ADAPTADOR A4 2.1/16 IN 10KSI X 3.1/16 IN 10KSI;
AWHEADPAA4066001 - CORPO DO ADAPTADOR A4 2.9/16 IN 10KSI X 3.1/16 IN 10KSI;
AWHEADPAA4080001 - CORPO DO ADAPTADOR DE PRODUCAO TIPO A4 3.1/8 IN 5KSI X 4.1/16 IN 5KSI;
AWHEADPAA4104001 - CORPO ADAPTADOR AA4 4.1/16IN 5KSI X 4.1/16IN 10 KSI;
AWHEADPAA4180002 - CORPO DO ADAPTADOR A4 7.1/16 IN 5KSI X 7.1/16 IN 10KSI;
AWHEADPAA4180004 - CORPO DO ADAPTADOR A4 7.1/16 IN 3KSI X 7.1/16 IN 5KSI;
AWHEADPAA4280002 - CORPO DO ADAPTADOR A4 11 IN 5KSI X 11 IN 10KSI;
AWHEADPADT066001 - CORPO DO ADAPT. DE TESTE 2.9/16 IN X 5.11/32 IN-4ACME-3G;
AWHEADPADT078001 - CORPO DO ADAPTADOR DE TESTE 3.1/16 IN 10 KSI;
AWHEADPADT078002 - PORCA DO ADAPTADOR DE TESTE 3.1/16 IN 10 KSI;
AWHEADPADT078003 - TAMPAO DE VEDACAO DO ADAPTADOR DE TESTE 3.1/16 IN 10 KSI;
AWHEADPPA5066001 - CORPO DO ADAPTADOR PA-5SH DN 7.1/16 IN RWP 10KSI X 2.9/16 IN 10KSI;
AWHEADPPA5066002 - CORPO DO ADAPTADOR PA-5SH DN 7.1/16 IN 5KSI X 2.9/16 IN 5KSI;
AWHEADPPA5180001 - CORPO DO ADAPTADOR PA-5 DN 7.1/16 IN RWP 10KSI X 13.5/8 IN 10KSI;
AWHEADPSCL178001 - CORPO DO ADAPTADOR SCL 13.5/8IN X 7IN CSG;
AWHEADT066074001 - ADAPTADOR DE TESTE DN 2.9/16 IN X 2.7/8 IN EU RWP 5KSI;
AWHEADT066077001 - ADAPTADOR DE TESTE DN 2.9/16 IN X 3 IN LP RWP 3KSI;
AWHEADT066147001 - ADAPTADOR DE TESTE DN 2.9/16 IN X 5.3/4 IN-4ACME-2G RWP 5KSI;
AWHEADT077147001 - ADAPTADOR DE TESTE DN 3 IN LP X 5.3/4 IN-4ACME-2G;
AWHEADT078147001 - ADAPTADOR DE TESTE DN 3.1/16 IN 5.3/4 IN- 4 ACME-2G RWP 10KSI;
AWHEBCC340245001 - BUCHA DE REDUCAO 13.3/8IN CSG X 9.5/8 IN CSG VED TIPO OO;
AWHEBCH140178001 - BUCHA DE REDUÇÃO TIPO 00 7 IN X 5.1/2 IN PARA CABECA DE PRODUCAO;
AWHEBCH340245001 - CORPO BUCHA DE REDUCAO 13.3/8IN CSG X 9.5/8 IN CSG VED TIPO OO;
AWHEBCS180074001 - SUSPENSOR PBCS 7.1/16 IN X 2.7/8 IN;
AWHEBPH077LPT001 - VALVULA DE SEGURANCA TIPO BOP DE HASTE 3IN LP X 3 IN LP X 3KSI - HASTE POLIDA 1.1/4IN;
AWHEBUL051LPT001 - BULL PLUG 2 IN LP S/ TOMADA SUPERIOR;
AWHEBUL051LPT002 - BUJÃO BULL PLUG 2 IN LP C/ TOMADA X 1/2 IN NPT;
AWHEBUL089IFT001 - BULL PLUG 3.1/2 IN IF CX C/ TOMADA 1/2 IN NPT;
AWHEBUL089IFT002 - BULL PLUG 3.1/2 IN IF PN C/ TOMADA 1/2 IN NPT;
AWHEBUL115EUR001 - BULL PLUG 4.1/2 IN EU C/ TOMADA 1/2 IN NPT;
AWHEBUL115IFT001 - BULL PLUG 4.1/2 IN IF C/ TOMADA 1/2 IN NPT;
AWHEC2224503K004 - CABECA DE REVESTIMENTO C-22 9.5/8 IN 3KSI BC 11 IN 3KSI DN 11 IN 2X CONEX LAT 2 IN LP;
AWHEC2228003K001 - CABECA DE REVESTIMENTO C-22 11 IN 3KSI BC 9.5/8 IN 3KSI DN 11 IN 2X CONEX LAT 2 IN LP;
AWHEC2228003K003 - CABECA DE REVESTIMENTO C-22 11 IN 3KSI X 9.5/8 IN SLIP ON 3KSI DN 11 IN 2X CONEX LAT 2 IN LP;
AWHEC2228003K005 - CABECA DE REVESTIMENTO C-22 11 IN 3KSI X 5/8 IN SLIP LOCK 3KSI DN 11 2X CONEX LAT 2 IN LP;
AWHEC2228005K001 - CABECA DE REVESTIMENTO C-22 11IN 5KSI X 9.5/8IN BC X FLG ESTOJO 2.1/16IN 5KSI;
AWHEC2234003K002 - CABECA DE REVESTIMENTO C-22 13.3/8 IN 3KSI BC 13.5/8 IN 3KSI DN 13.5/8 IN 2X CONEX LAT 2 IN LP;
"AWHECAR280000001 - CORPO DO CARRETEL 11"""" 5KSI X 11"""" 3KSI X 2.1/16"""" 3KSI/ 5KSI";
"AWHECAR347000001 - CORPO DO CARRETEL 13.5/8"""" 5KSI X 13.5/8"""" 5KSI X 2.1/16"""" 3KSI/ 5KSI";
AWHECBP18003K001 - CORPO DA CABECA DE PRODUCAO TRF-FC 7.1/16 IN 3KSI X 7 IN BTC X 2 IN LP;
AWHECBP18003K003 - CORPO DA CABECA DE PRODUCAO TRF-FC 7.1/16 IN 3KSI X 7 IN BTC X 2 IN LP BORE 178,00MM;
AWHECBP18005K001 - CORPO DA CABECA DE PRODUCAO TFF-FC 7.1/16 IN 5KSI X 13.5/8 IN 5KSI X 1.1/2 IN VTBG VED.OO 7.1/16 CSG;
AWHECCL013000001 - HASTE DO CONECTOR DE LINHA DE CONTROLE 1/2 IN NPT;
AWHECCL013000002 - PREMEGAXETA DO CONECTOR DE LINHA DE CONTROLE 1/2 IN NPT;
AWHECCL013000003 - ANEL COMPRESSOR DO CONECTOR DE LINHA DE CONTROLE 1/2 IN NPT;
AWHECCL013000004 - ANEL DE APOIO DO CONECTOR DE LINHA DE CONTROLE 1/2 IN NPT;
AWHECEP18003K001 - CARRETEL ESPACADOR 7.1/16 IN 3KSI X 7.1/16 IN 3KSI 2X CONEX LAT CX 4 IN LP SERVICO P/ H2S;
AWHECEP18005K002 - CARRETEL ESPACADOR 7.1/16 IN 5KSI X 7.1/16 IN 5KSI 2X CONEX LAT 2.1/16 IN 3KSI SERVICO P/ H2S;
AWHECEP18005K003 - CARRETEL ESPACADOR 7.1/16 IN 5KSI X 7.1/16 IN 3K/2K 2X CONEX LAT CX 4 IN LP SERVICO PARA H2S;
AWHECEP18005K004 - CARRETEL ESPACADOR 7.1/16 IN 3KSI X 7.1/16 IN 3K/2K 2X CONEX LAT 2.1/16 IN 3KSI SERVICO PARA H2S;
AWHECEP18005K005 - CARRETEL ESPACADOR 7.1/16 IN 5KSI X 7.1/16 IN 5KSI 2X CONEX LAT 2.1/16 IN 3KSI SERVICO PARA H2S;
AWHECEP28003K006 - CARRETEL ESPACADOR 11 IN 3KSI X 11 IN 3KSI SERVICO PARA H2S;
AWHECLC013NPT001 - CONECTOR DE LINHA DE CONTROLE 1/2 IN NPT PARA H2S;
AWHECLK042000001 - HASTE DO PARAFUSO DO LOCKDOWN 1.5/8 IN 5KSI;
AWHECLK042000002 - ANEL DE ISOLAMENTO DO PARAFUSO DO LOCKDOWN 1.5/8 IN 5KSI;
AWHECLK042000003 - PORCA DO ENGAXETAMENTO DO PARAFUSO DO LOCKDOWN 1.5/8 IN 5KSI;
AWHECLK042000004 - HASTE DO PARAFUSO DO LOCKDOWN 1.5/8 IN 3KSI;
AWHECLK042000005 - ANEL DE ISOLAMENTO DO PARAFUSO DO LOCKDOWN 1.5/8 IN 3KSI;
AWHECLK042000006 - PORCA DO ENGAXETAMENTO DO PARAFUSO DO LOCKDOWN 1.5/8 IN 3KSI;
AWHECRZ05305K001 - CRUZETA 2.1/16 IN 5KSI 4 VIAS;
AWHECRZ05305K002 - CRUZETA 2.1/16 IN 5KSI 5 VIAS;
AWHECRZ077LPT001 - CRUZETA 4 VIAS 3 IN LP CX 3KSI;
AWHECRZ07810K001 - CRUZETA 4 VIAS 3.1/16 IN 10 KSI;
AWHECSB077000001 - CORPO SUPERIOR PARA STUFFING BOX 3IN LP X 1.1/4IN;
AWHECSB077000002 - CORPO INFERIOR PARA STUFFING BOX 3IN LP X 1.1/4IN;
AWHECSB077000003 - GUIA SUPERIOR PARA STUFFING BOX 3IN LP X 1.1/4IN;
AWHECSB077000004 - GUIA INFERIOR PARA STUFFING BOX 3IN LP X 1.1/4IN;
AWHECSB077000005 - ANEL INFERIOR PARA STUFFING BOX 3IN LP X 1.1/4IN;
AWHECSB077000006 - CONTRAPORCA PARA STUFFING BOX 3IN LP;
AWHECSB077000007 - PORCA CAPACETE PARA STUFFING BOX 3IN LP;
AWHECST03K000001 - CORPO ASA PARA SAFE-T HP 1.1/4IN;
AWHECST03K000002 - CORPO DO FLAPPER  SAFE T HP 1.1/4IN;
AWHECST03K000003 - OBTURADOR DO FLAPPER  SAFE T HP 1.1/4IN;
AWHECST03K000004 - ANEL ROSCADO DO FLAPPER SAFE T HP 1.1/4IN;
AWHECST03K000005 - BRACO DO FLAPPER HP 1.1/4IN;
AWHECST03K000006 - FLAPPER PARA SAFE-T 3KSI HP 1.1/4IN;
AWHECST03K000007 - SEDE PTFE PARA CORPO ASA SAFE-T 3KSI;
AWHECST03K000008 - BATENTE PARA FLAPPER SAFE T HP 1.1/4IN;
AWHECST03K000009 - GUIA SUPERIOR SAFE T HP 1.1/4IN;
AWHECVI013000001 - CORPO DA VALVULA DE INJECAO 1/2 IN NPT;
AWHECVI013000002 - BUCHA DA VALVULA DE INJECAO 1/2 IN NPT;
AWHECVI013000003 - SEDE DE VALVULA DE INJECAO 1/2 IN NPT;
AWHEESF077000001 - LUVA 3 IN LP PARA VALVULA ESFERA;
AWHEESF077000002 - HASTE ESFERA PARA VALVULA ESFERA;
AWHEESF077000003 - SEDE DE VALVULA ESFERA;
AWHEESF077000004 - ANEL RETENTOR PARA VALVULA ESFERA HARTMANN 3LP;
AWHEESF077000005 - ALAVANCA PARA VALVULA ESFERA 3 IN;
AWHEFLG05305K001 - FLANGE COMP DN 2.1/16 IN 3KSI/5KSI X 2 IN LP P/ H2S;
AWHEFLG05305K002 - FLANGE COMP DN 2.1/16 IN 3KSI/5KSI X 2 IN LP;
AWHEFLG05305K003 - FLANGE COMP WELD NECK DN 2.1/16 IN 3KSI/5KSI X 2 IN SCH XXS;
AWHEFLG05305K004 - FLANGE CEGO DN 2.1/16 IN 3KSI/5KSI;
AWHEFLG05305K005 - FLANGE COMP DN 2.1/16 IN 3KSI/5KSI X 3 IN LP P/ H2S;
AWHEFLG05310K001 - FLANGE COMP DN 2.1/16 IN 10KSI X 2 IN LP;
AWHEFLG06602K001 - FLANGE COMP DN 3.1/8 IN 2KSI X 3 IN LP;
AWHEFLG06603K001 - FLANGE COMP DN 2.9/16 IN 3KSI/5KSI X 2 IN LP;
AWHEFLG06605K002 - FLANGE CEGO DN 2.9/16 IN 3KSI/5KSI;
AWHEFLG06605K003 - FLANGE COMP DN 2.9/16 IN 3KSI/5KSI X 3 IN LP;
AWHEFLG07803K001 - FLANGE COMP N 3.1/8 IN RWP 3KSI X 3 IN LP;
AWHEFLG07810K001 - FLANGE COMP. 3.1/16 IN 10 KSI X 3.1/2 IN EU;
AWHEFLG07810K002 - FLANGE DE TESTE 3.1/16 IN X 1/2 IN NPT;
AWHEFLG10403K001 - FLANGE COMP DN 4.1/16 IN 3KSI X 3.1/2 IN EU;
AWHEFLG10405K001 - FLANGE CEGO DN 4.1/16 IN 5KSI;
AWHEFLG10405K002 - FLANGE CEGO DN 4.1/16 IN RWP 5KSI;
AWHEFLG10410K001 - FLANGE CEGO 4.1/16 IN 10KSI;
AWHEFLG10410K002 - FLANGE PARA SOLDA DN 4.1/16 IN 10KSI;
AWHEFLG18003K001 - FLANGE COMP DN 7.1/16 IN X 3 IN LP;
AWHEFLG28005K001 - FLANGE CEGO DN 11 IN 5KSI;
AWHEFLG28010K001 - FLANGE CEGO DN 11 IN 10KSI;
AWHEKTH061180001 - ADAPTADOR KTH DN 7.1/16 IN RWP 2KSI X 2.3/8 IN TBG;
AWHEKTH074180001 - ADAPTADOR KTH DN 7.1/16 IN RWP 2K/3K X 2.7/8 IN TBG;
AWHEKTH074180002 - ADAPTADOR KTH DN 7.1/16 IN RWP 3KSI X 2.7/8 IN TBG;
AWHEKTH089180001 - ADAPTADOR KTH DN 7.1/16 IN RWP 2KSI/ 3KSI X 3.1/2 IN TBG;
AWHELKD04208N001 - CJ PARAFUSO LOCKDOWN STANDARD 1.5/8 IN 3KSI;
AWHELKD04212N001 - CJ PARAFUSO LOCKDOWN STANDARD 1.5/8 IN 5KSI;
AWHENIP051LPT001 - NIPLE 2 IN LP X 7.1/2IN;
AWHENIP051LPT002 - NIPLE 2 IN LP X 6 US;
AWHENIP077LPT001 - NIPLE 3 IN LP 3000PSI;
AWHEPA5053180001 - ADAPTADOR PA5P-EV DN 7.1/16 IN RWP 3KSI X 2.1/16 IN 3KSI;
AWHEPA5066180001 - ADAPTADOR PA-5SH DN 7.1/16 IN RWP 2KSI X 2.9/16 IN 2KSI;
AWHEPA5066180002 - ADAPTADOR PA-5P-EV DN 7.1/16 IN RWP 3KSI X 2.9/16 IN 3KSI;
AWHEPA5066180003 - ADAPTADOR PA-5SH DN 7.1/16 IN RWP 10KSI X 2.9/16 IN 10KSI;
AWHEPA5066180005 - ADAPTADOR PA-5SH DN 7.1/16 IN RWP 3KSI X 2.9/16 IN 3KSI H2S;
AWHEPA5066180006 - ADAPTADOR A5-SH DN 7.1/16 IN RWP 3KSI X 2.9/16 IN 3KSI;
AWHEPA5066180007 - ADAPTADOR PA-5SH DN 7.1/16 IN RWP 5KSI X 2.9/16 IN 5KSI;
AWHEPA5066280001 - ADAPTADOR PA-5SH-ESP DN 11 IN RWP 3KSI X 2.9/16 IN 3KSI;
AWHEPA5066280002 - ADAPTADOR PA-5P-SH DN 7.1/16 IN RWP 5KSI X 11 IN 5KSI;
AWHEPA5066280004 - ADAPTADOR PA-5SH DN 11 IN RWP 3KSI X 2.9/16 IN 3KSI;
AWHEPA5080180001 - ADAPTADOR PA-5SH DN 7.1/16 IN RWP 5KSI X 2.9/16 IN 3KSI/ 5KSI;
AWHEPA5104280001 - ADAPTADOR PA-5P-SH DN 4.1/16 IN RWP 3KSI X 11 IN 3KSI;
AWHEPA5104280002 - ADAPTADOR PA-5S DN 7.1/16 IN RWP 3KSI X 3.1/8 IN 3KSI X 3 IN LP X 1 IN LP;
AWHEPA5180347001 - ADAPTADOR PA-5 DN 7.1/16 IN RWP 10KSI X 13.5/8 IN 10KSI;
AWHERED077LPT001 - NIPLE DE REDUCAO 2 LP PN X 3 LP PN 3 KSI;
AWHES22074280001 - SUSPENSOR DE PRODUCAO C-22-1C-BP-IS DN 11IN X 2.7/8IN EU;
AWHES22140280001 - SUSPENSOR DE REVESTIMENTO C22 DN 11 IN X REV 5.1/2 IN;
AWHES22178280001 - SUSPENSOR DE REVESTIMENTO C22 DN 11 IN X REV 7 IN;
AWHES22178347001 - SUSPENSOR DE REVESTIMENTO C22 DN 13.5/8 X REV 7 IN;
AWHES22245347001 - SUSPENSOR DE REVESTIMENTO C22 DN 13.5/8 IN X REV 9.5/8 IN;
AWHES29178347001 - SUSPENSOR DE REVESTIMENTO C29 DN 13.5/8 IN X REV 7 IN;
AWHESCL140280001 - ADAPTADOR SCL VAPOR DN 11 IN RWP 3KSI X 5.1/2 IN CSG;
AWHESCL178280001 - ADAPTADOR SCL VAPOR DN 11 IN RWP 3KSI X 7 IN CSG;
AWHESCL178347001 - ADAPTADOR SCL VAPOR DN 13.5/8 IN RWP 3KSI X 7 IN CSG;
AWHESFB032000001 - SAFE T P/ STUFFING BOX HP 1.1/4IN RWP 3KSI X ASME B1.1 3.1/2IN - 8 UN - 2B X HASTE POLIDA HP 1.1/4IN;
AWHESFB077LPT001 - STUFFING BOX SIMPLES 3 IN LP HP 1.1/4 IN AA X RWP 3 KSI VED DUPLA VITON FKM;
AWHESFB077LPT002 - STUFFING BOX SIMPLES 3 IN LP HP 1.1/2 IN AA X RWP 3 KSI VED DUPLA VITON FKM;
AWHESFB077LPT003 - STUFFING BOX SIMPLES 3 IN LP HP 1.1/4 IN AA U RWP 3 KSI VED DUPLA VITON FKM;
AWHESFB077LPT004 - STUFFING BOX SIMPLES 3 IN LP HP 1.1/2 IN AA T RWP 3 KSI VED DUPLA VITON FKM;
AWHESTV058000001 - STANDING VALVE 2.1/4 IN X L 17,77 IN;
AWHESUR000000001 - TRINCO P/ SUSP DE REV;
AWHESUR000000002 - GUIA DA CUNHA P/ SUSP DE REV;
AWHESUR000000003 - GANCHO P/ SUSP DE REV;
AWHESUR000000004 - SEMI-ANEL D PARA SUSPENSOR C22 13.5/8IN;
AWHESUR000000005 - ELO P/ SUSP DE REV;
AWHESUR000000006 - SEMI ANEL E PARA SUSPENSOR C22 13.5/8IN;
AWHESUR178000001 - CUNHA DO SUSP. DE REV. ID 7 IN;
AWHESUR178000002 - GUIA DA CUNHA P/ SUSP DE REV ID 7 IN;
AWHESUR245000001 - CUNHA P/ SUSP DE REV ID 9.5/8 IN;
AWHESUR245000002 - GUIA DA CUNHA P/ SUSP DE REV ID 9.5/8 IN;
AWHESUR280140002 - BASE SUSP REV C22 11IN X 5.1/2IN;
AWHESUR280140003 - DISCO SUSP REV C22 11IN X 5.1/2IN;
AWHESUR347178001 - CORPO DO SUSP. DE REV. 13.5/8 IN X 7 IN;
AWHESUR347178002 - BASE DO SUSP. DE REV. 13.5/8 IN X 7 IN;
AWHESUR347178003 - DISCO DO SUSP. DE REV. 13.5/8 IN X 7 IN;
AWHESUR347245001 - CORPO SUSP REV C22 13.5/8 IN X 9.5/8 IN;
AWHESUR347245002 - BASE SUSP REV C22 13.5/8IN X 9.5/8IN;
AWHESUR347245003 - DISCO DO SUSP. DE REV. 13.5/8 IN X 9.5/8 IN;
AWHESUS000000001 - PREME GAXETA DO SUSPENSOR DE PRODUCAO;
AWHESUS000000002 - LUVA TRACIONADORA 2 7/8 IN EU X 2 7/8 IN EU;
AWHESUS000000003 - BUCHA BI-PARTIDA PARA SUSPENSOR DE PROD.;
AWHESUS000000005 - ANEL PREMEGAXETA OD 177 MM X ID 152,5 MM;
AWHESUS000000007 - LUVA DO SUSPENSOR T-16-T-EN-C 2 7/8 IN EU NIQ;
AWHESUS000000008 - LUVA TRACIONADORA 3.1/2 IN EU X 3.1/2 IN EU;
AWHESUS000000009 - BUCHA BI-PARTIDA RED;
AWHESUS331000001 - LUVA PARA SUSPENSOR DE PROD.;
AWHESUSBCS000001 - CORPO SUSPENSOR PBCS 7.1/16 IN X 2.7/8 IN EU;
AWHESUSBCS000002 - ANEL DE APOIO;
AWHESUSBCS000003 - SUB PREME GAXETA PBCS;
AWHESUSBCS000004 - TUBO ADAPTADOR PBCS;
AWHESUSBCS000005 - PREME GAXETA;
AWHESUSC22000001 - CORPO DO SUSPENSOR DE PRODUCAO C-22-1C-BP-IS 11IN;
AWHESUSC22000002 - BORBOLETA PARA SUSPENSOR C-22-1C-BP-IS 11IN;
AWHESUSC22000003 - LUVA PARA SUSPENSOR C-22-1C-BP-IS 11IN;
AWHESUST16000001 - CORPO DO SUSPENSOR T-16-T 7 1/16 IN;
AWHESUST16000007 - CORPO SUSPENSOR DE PROD. T-16-EN-BP-IS;
AWHESUST16000008 - CORPO SUSPENSOR DE PROD. T-16-BP-IS 7.1/16 X 3.1/2 EU;
AWHESUSTCA000001 - CORPO DO SUSPENSOR TC-1A-T 7.1/16 IN;
AWHET16061180001 - SUSPENSOR DE PRODUCAO T-16-EN DN 7.1/16 IN X 2.3/8 IN EU;
AWHET16074180001 - SUSPENSOR DE TUBO DE PRODUCAO T-16 DN 7.1/16 IN X 2.7/8 IN EU;
AWHET16074180002 - SUSPENSOR DE PRODUCAO T-16 DN 7.1/16 IN X 2.7/8 IN EU;
AWHET16074180003 - SUSPENSOR DE PRODUCAO T-16-EN-BP-H DN 7.1/16 IN X 2.7/8 IN EU;
AWHET16074180004 - SUSPENSOR DE PRODUCAO T-16-EN DN 7.1/16 IN X 2.7/8 IN EU;
AWHET16074180005 - SUSPENSOR DE TUBO DE PRODUCAO T-16-EN-BP-IS DN 7.1/16 IN X 2.7/8 IN EU;
AWHET16074180006 - SUSPENSOR DE PRODUCAO T-16-F 4AWG96C DN 7.1/16 IN X 2.7/8 IN EU;
AWHET16074180007 - SUSPENSOR DE TUBO DE PRODUCAO T-16-BP-IS DN 7.1/16 IN X 2.7/8 IN EU;
AWHET16074180008 - SUSPENSOR DE PRODUCAO T-16-T-EN DN 7.1/16 IN X 2.7/8 IN EU;
AWHET16074180009 - SUSPENSOR DE PRODUCAO T-16-T-EN-C DN 7.1/16 IN X 2.7/8 IN EU;
AWHET16089180001 - SUSPENSOR DE PRODUCAO T-16 DN 7.1/16 IN X 3.1/2 IN EU;
AWHET16089180002 - SUSPENSOR DE PRODUCAO T-16-T DN 7.1/16 IN X 3.1/2 IN EU;
AWHET16089180003 - SUSPENSOR DE PRODUCAO T-16-BP-IS DN 7.1/16 IN X 3.1/2 IN EU;
AWHETCA061180001 - SUSPENSOR DE PRODUCAO TC-1A-T DN 7.1/16 IN X 2.3/8 IN EU;
AWHETCA074180001 - SUSPENSOR DE PRODUCAO TC-1A-EN-IS DN 7.1/16 IN X 2.7/8 IN EU;
AWHETCA074180002 - SUSPENSOR DE PRODUCAO TC-1A DN 7.1/16 IN X 2.7/8 IN EU;
AWHETCA074180003 - SUSPENSOR DE PRODUCAO TC-1A-F DN 7.1/16 IN X 2.7/8 IN EU;
AWHETCA074180004 - SUSPENSOR DE PRODUCAO TC-1A-EN-BP-H DN 7.1/16 IN X 2.7/8 IN EU;
AWHETCA074180005 - SUSPENSOR DE PRODUCAO TC-1A-T DN 11 IN X 2.7/8 IN EU;
AWHETCA074180006 - SUSPENSOR DE PRODUCAO TC-1A-F 4AWG96C DN 7.1/16 IN X 2.7/8 IN EU;
AWHETCA074180007 - SUSPENSOR DE PRODUCAO TC-1A-EN DN 7.1/16 IN X 2.7/8 IN EU;
AWHETCA074180008 - SUSPENSOR DE PRODUCAO TC-1A-EM-ESP DN 7.1/16 IN X 2.7/8 IN EU;
AWHETCA074180009 - SUSPENSOR DE PRODUCAO TC-1A-BP-H DN 7.1/16 IN X 2.7/8 IN EU;
AWHETCA074180010 - SUSPENSOR DE PRODUCAO TC-1AV-EN DN 7.1/16 IN X 2.7/8 IN EU;
AWHETCA074180011 - SUSPENSOR DE PRODUCAO TC-1A-T DN 7.1/16 IN X 2.7/8 IN EU;
AWHETCA074280001 - SUSPENSOR DE PRODUCAO TC-1A-EN DN 11 IN X 2.7/8 IN EU;
AWHETCA074280002 - SUSPENSOR DE PRODUCAO TC-1A-F DN 11 IN X 2.7/8 IN EU;
AWHETCA089180001 - SUSPENSOR DE PRODUCAO TC-1A-T DN 7.1/16 IN X 3.1/2 IN EU;
AWHETCA089180002 - SUSPENSOR DE PRODUCAO TC-1AV DN 7.1/16 IN X 3.1/2 IN EU;
AWHETCA115180001 - SUSPENSOR DE PRODUCAO TC-1A DN 7.1/16 IN X 4.1/2 IN EU;
AWHETCA115180002 - SUSPENSOR DE PRODUCAO TC-1AV DN 7.1/16 IN X 4.1/2 IN EU;
AWHETCA115180003 - SUSPENSOR DE PRODUCAO TC-1A DN 7.1/16IN CX-CX 4.1/2 BC AA-U ACO BAIXA LIGA - VEDACAO BUNA-N;
AWHETET05305K001 - TE ESTOJADO DN 2.1/16 IN RWP 5KSI API 6A;
AWHETFF18003K002 - CABECA DE PRODUCAO TFF-FC-FS 7.1/16 IN 3KSI X 11 IN 3KSI 2X CONEX LAT DN 2.9/16 IN VED TIPO FS CSG 7 IN;
AWHETFF18003K003 - CABECA DE PRODUCAO TFF-FC-00 7.1/16 IN 3KSI X 11 IN 3KSI 2X CONEX LAT DN 2.9/16 IN C/ CX 1.1/2 IN TBG VED TIPO OO;
AWHETFF18003K004 - CABECA DE PRODUCAO TFF-FC-00 7.1/16 IN 3KSI X 13.5/8 IN 3KSI 2X CONEX LAT DN 2.1/16 IN C/ CX 1.1/2 IN TBG;
AWHETFF18003K005 - CABECA DE PRODUCAO TFF-16 7.1/16 IN 3KSI X 13.5/8 IN 3KSI 2X CONEX LAT 2 IN LP VED TIPO OO CSG 7 IN;
AWHETFF18003K006 - CABECA DE PRODUCAO TFF-FC-00 7.1/16 IN 3KSI X 13.5/8 IN 3KSI 2X CONEX LAT 2 IN LP VED TIPO OO CSG 7 IN;
